LAcode,LAname,WhiteBritish,WhiteIrish,WhiteGypsyIrishTraveller,OtherWhite,WhiteBlackCaribbean,WhiteBlackAfrican,WhiteAsian,Indian,Pakistani,Bangladeshi,Chinese,BlackAfrican,BlackCaribbean,Arab,Christian,Buddhist,Hindu,Jewish,Muslim,Sikh,BornOutsideUK,BorninEU15,BorninEUAccession,BorninAmericasCaribbean,BorninAntarcticaOceania,NonEnglishMainLanguage,Arrived2007_11,NonBritishPassports
E07000108,Dover,93,.5,.2,3,.3,.1,.3,.4,0,.1,.2,.2,.1,.1,64.0623600838154,.468327453122482,.610706162580368,.0868599674051256,.466536525959489,.044773179074807,7.31325107007898,1.5303472607769,1.49900603542454,.661747586725648,.218493113885058,3.37897935737316,1.7631677919659,4.1
E07000109,Gravesham,77.1,.8,.3,4.6,.6,.4,.6,7.4,.5,.5,.3,2.2,.4,.1,60.8444750294927,.3273692489186,.926071569012977,.0530869052300433,1.86197404640189,7.61207235548565,14.0591820684231,.998820290994888,3.70625245772709,.540699960676367,.227093983484074,9.22771588456148,3.720998820291,8.5
E07000110,Maidstone,89.1,.6,.5,3.8,.4,.2,.5,.8,.2,.2,.3,.6,.2,.1,62.8955221956518,.580754529691962,.961693405438853,.105064359977569,1.0860947641853,.113443726110749,9.28047027581006,1.35810188020085,1.99300000644567,.591712162327659,.292633248035683,4.91017643436588,2.50091850744152,5.6
E07000111,Sevenoaks,91,.8,.3,3.6,.4,.2,.6,.6,.1,.1,.4,.5,.2,.1,65.4252217280426,.319427641370667,.335094392173588,.170593508742917,.522225026764033,.15666750802921,8.15628454300958,1.49704507672356,.91041229665863,.933042047818405,.537891777566954,2.61865646043581,1.43263732342266,4.2
E07000112,Shepway,90.8,.7,.2,3,.4,.1,.4,.4,.1,.2,.3,.3,.1,.1,62.3290018431216,.890996489733164,1.43652344654484,.0722429586270133,.737248654706444,.0314905204271596,9.24524632070317,1.7162333632802,1.38743528234956,.486250683066436,.243588437421853,4.87802540138989,2.27935796386,5.2
E07000113,Swale,92.9,.6,.5,2.6,.4,.2,.3,.4,.1,.2,.2,.7,.2,0,62.9697795119078,.202451503662532,.27091692126477,.068465417602238,.583060330548091,.1163175911952,5.73563514558104,.894467552545368,1.55188279898406,.415945816615747,.195089630802076,2.56098027953284,1.37519785033312,3.2
E07000114,Thanet,90.4,.8,.1,4.2,.5,.2,.4,.5,.1,.1,.3,.4,.2,.1,61.4423263231634,.365910005514733,.476204671128136,.2034489440031,.916638099354627,.0700520173490528,8.59180540443862,1.29670755518459,2.5896889392336,.541040048887365,.198232304413277,4.58582969347919,2.35121398655597,5.1
E07000115,Tonbridge and Malling,92.4,.6,.3,2.6,.4,.2,.6,.6,.1,.2,.4,.2,.1,.1,63.6728612226315,.365051115433964,.4461735855304,.100989197466992,.62083523032987,.139894871900997,6.85070982161334,1.17379247547701,.851785936012582,.65394644261413,.325317660692852,2.47691845235539,1.3252762716775,3.4
E07000116,Tunbridge Wells,89.6,.8,.3,4.3,.4,.2,.7,.6,.2,.4,.5,.4,.1,.1,62.9323157958783,.385922519969752,.400698832671297,.201653208632843,1.07867082721275,.0504133021582109,9.93924327895071,1.72013663743275,1.69232240175925,.903093464523812,.473711201314223,4.28900428990743,2.13735017253518,5.4
E07000177,Cherwell,86.3,.8,.1,5,.6,.3,.5,1.2,1.7,.1,.5,.7,.4,.1,63.836806045056,.396847773987087,.405306341105817,.115600417289311,2.25279837595511,.308737699833648,11.3450531479967,1.74035018467872,2.38531592748188,1.49082245467618,.374996475597034,5.5882396199497,3.04085487918347,6.9
E07000178,Oxford,63.6,1.6,.1,12.4,1.1,.5,1.3,2.9,3.2,1.2,2.3,2.9,1.2,.6,48.0060037128224,.942029939567891,1.34556897028425,.705699577370216,6.79367503587745,.285703000539808,28.4643134570063,4.98861137808908,3.32047450396956,3.91426276776428,.934130317433149,16.2259064379503,11.0976524956223,19.7
E07000179,South Oxfordshire,90.9,.8,.1,4.2,.4,.1,.5,.6,.1,.1,.3,.3,.2,.1,63.5289035208592,.347840336071862,.351564536672203,.209300073739172,.528836485248441,.0789530527272321,9.21441712536404,1.92317719001616,1.46212115569393,1.01149288305265,.523622604407964,3.46535418469526,1.83677573608825,5.1
E07000180,Vale of White Horse,89.8,.8,.1,4.3,.3,.1,.5,.7,.3,.2,.5,.7,.2,.1,63.3029721955896,.381856051839852,.467814989916355,.16199953714418,.88686481303931,.146295500380203,10.1696035970509,2.42916652891196,1.15879260753133,1.12490494925117,.459549707408999,3.93447405907289,2.36965649485899,5.7
E07000181,West Oxfordshire,92.6,.7,.2,3.4,.3,.1,.5,.3,.1,.1,.3,.3,.1,.1,65.4110079309785,.318766164975806,.21092012712471,.171790148789357,.415159526240945,.0353124194733678,8.09895112570267,1.59096765573254,1.35618778572042,1.00115481155575,.451426335429809,2.72594001347122,1.63868714150736,4.2
E07000207,Elmbridge,79.9,1.6,.1,8.7,.4,.3,1.2,1.9,.4,.4,.9,.5,.2,.5,64.1627507163324,.523400191021968,1.21719197707736,.607449856733524,1.83839541547278,.399617956064947,18.2739255014327,3.14880611270296,1.65577841451767,2.8981852913085,.92378223495702,6.55710226365697,4.38127984718243,11
E07000208,Epsom and Ewell,78.6,1.5,.2,5.6,.5,.3,1,2.4,.9,.4,1.2,.9,.4,.7,61.5456312747996,.639130782136295,2.54720247130569,.318233868605363,3.03187664775905,.166440307847993,16.2672099278315,2.49926766264547,1.33152246278395,1.2023647838939,.459375249660462,7.42077318732371,2.83880589065538,8.6
E07000209,Guildford,83.5,.9,.4,6.2,.3,.2,.8,1.2,.4,.2,1.4,.8,.2,.7,60.2268502657035,.61377867520028,.948368238046988,.23472296129987,1.97765029194579,.15016437896824,15.5099392781904,2.8232361152621,1.92079193486073,1.45134601226099,.61377867520028,7.40444115358171,5.00718018996523,9.5
E07000210,Mole Valley,90.1,.9,.1,3.9,.3,.1,.6,.8,.2,.2,.4,.2,.2,.2,64.3349926793558,.386530014641288,.660614934114202,.248316251830161,.783601756954612,.0995607613469985,9.94904831625183,1.65505124450952,1.12913616398243,1.05768667642753,.55285505124451,3.31212348486681,1.8705710102489,5.1
E07000211,Reigate and Banstead,85,1.1,.1,4.4,.5,.3,.8,1.6,.9,.4,.7,1,.4,.2,61.9037254688577,.448362172162368,1.36394964994377,.213298509086952,1.91315703558603,.148728552254507,12.0782094533319,1.89211738673051,1.36540066020967,1.06576704030181,.41643994631262,4.96311859487893,2.28098813799108,6.7
E07000212,Runnymede,80,1.3,.3,7.4,.4,.3,.8,2.5,.5,.3,1.5,.7,.2,.5,63.3921252018383,.627251273133772,1.46689852192274,.311762513973419,1.93267917028941,.68438703266675,16.927089802509,2.9946590485654,1.78983977145696,2.00596199229909,.473233138740529,8.05722018171274,5.84151037138244,11.4
E07000213,Spelthorne,81,1.4,.2,4.7,.6,.3,.9,4.2,.7,.3,.6,1,.4,.3,63.7607481328061,.439339735140903,2.43938157702044,.215485679616728,1.89125295508274,1.3860122596707,14.0892068871734,1.67995146341974,1.91740412979351,.918429255842172,.356702023054876,6.35968250516473,2.67892633737107,8.1
E07000214,Surrey Heath,84.9,1,.2,4.1,.4,.2,.8,2,.8,.3,.6,.6,.3,.2,63.4356426448737,.854383358098068,1.58919947994056,.18805720653789,1.86548105497771,.560689078751857,13.2603547548291,2.09648959881129,1.13530832095097,1.13066493313522,.479429791976226,5.17451029965929,2.41572251114413,6.5
E07000215,Tandridge,89.3,1,.3,3.2,.6,.2,.8,.9,.2,.1,.5,.5,.4,.1,64.8702378370563,.355430251331357,.737367165473867,.159039976866912,.718089592520302,.0722908985758693,8.73515024458421,1.40967252222945,.849418058266464,.977131979083833,.387961155690499,2.73764068777919,1.41328706715824,4.3
E07000216,Waverley,90.6,.8,.1,4.4,.3,.1,.6,.4,.2,.1,.5,.3,.1,.1,65.1630309610766,.355344980752147,.264041062086665,.187543184285855,.646530451090712,.0567564899812457,10.6027703747573,2.15427894580989,1.16309676570263,1.2157404665548,.682722995426579,3.38247826828021,2.17237521797782,5.2
E07000217,Woking,74.9,1.1,.2,7.4,.4,.3,1,2.3,5.7,.5,.9,1,.3,.6,58.8167100143148,.681465352124035,1.96778160850017,.215730155849916,7.3822052863969,.152220810903446,19.8804411379262,3.30147785237606,2.04338797153168,1.50507066674731,.529244541220589,10.1117548358502,4.81461319784673,11.8
E07000223,Adur,92.9,.7,.2,2.1,.3,.3,.5,.4,.1,.4,.4,.4,.1,.3,58.5613415710503,.344872674969762,.225556536236148,.361217351508614,.998659736523814,.0490340296165539,6.19790134353241,1.21604393449054,.637442385015201,.508319440358275,.183060377235135,2.42002404782469,.907129547906247,2.9
E07000224,Arun,91.6,.6,.1,4.7,.3,.1,.4,.3,.1,.2,.3,.2,.1,0,65.2884602522773,.284246712770369,.204657633194666,.162522238125176,.53906553057157,.0300967107639214,8.60431519950775,1.3162294840755,3.02906673444,.607953557431212,.237429607137602,4.6331726891017,2.22782541232494,5.3
E07000225,Chichester,93,.7,.2,3.1,.2,.1,.3,.4,0,.1,.3,.3,.1,.1,66.1265093062903,.432360229889098,.242543543596323,.14324129567464,.36820922016978,.0272422096068334,8.09972406278011,1.63189623354483,1.18547550837478,.907780726576094,.463117563316168,2.78243075613665,1.68989577657873,4
E07000226,Crawley,72.1,.9,.1,6.8,.8,.6,.8,5.2,4.3,.4,.5,2,.4,.4,54.2060283122414,.376183194649005,4.58924735217689,.0919350450763155,7.20564368603244,.683884161843204,20.2613581995741,2.45222661050499,3.31153784815708,.865878026586114,.2579809938366,13.0893092655656,5.10239500173551,11.6
E07000227,Horsham,92.2,.7,.2,3,.3,.2,.6,.6,.1,.2,.4,.3,.1,.1,63.4542006534604,.319875705440172,.270371131979193,.151560155672843,.512562737526752,.0700680116678472,7.98775333013458,1.55215878020731,.900221628167341,.824822354742157,.354909711274095,2.69908718917218,1.60014013602334,4
E07000228,Mid Sussex,90.3,.9,.1,3.8,.3,.2,.6,1,.1,.3,.4,.3,.1,.1,62.7463177463178,.363220363220363,.611325611325611,.202345202345202,.807950807950808,.0629200629200629,9.65393965393965,1.7960817960818,1.08465608465608,.94952094952095,.459030459030459,3.4370067361775,1.93836693836694,5.2
E07000229,Worthing,89.4,.8,.1,3.5,.4,.3,.6,.7,.2,.5,.5,.6,.2,.1,58.1202217125382,.573394495412844,.521788990825688,.216934250764526,1.28822629969419,.116590214067278,9.41896024464832,1.59116972477064,1.38665902140673,.68138379204893,.243692660550459,4.34204916163449,1.84441896024465,5.1
E06000022,Bath and North East Somerset,90.1,.7,0,3.8,.5,.2,.5,.6,.1,.1,1.1,.3,.4,.2,56.5107717480229,.534610489955459,.303949640941733,.144305063176075,.669825470411781,.0795382237978366,9.29347332060722,1.84869557312972,1.29249613671484,1.02036178529225,.407917462048905,4.26011990927685,3.08551495318607,5.4
E06000028,Bournemouth,83.8,.7,.1,7.3,.6,.3,.8,1.1,.1,.2,1,.7,.2,.4,57.1297774822743,.662157817004649,.704121728041157,.731916006779624,1.77883383926187,.0850177937882512,14.9402423007123,2.63555160743579,3.48136965845736,1.42949790452938,.275217858096582,9.2029181912635,4.81495005204615,10.1
E06000023,"Bristol, City of",77.9,.9,.1,5.1,1.7,.4,.8,1.5,1.6,.5,.9,2.8,1.6,.3,46.7627512061163,.595235315271557,.633298617111206,.181442856008631,5.14111443743374,.498092164564234,14.741006085458,2.14041855620992,2.45660083038712,1.69113148418855,.366855504233667,8.54019302022465,4.3242713096111,8.7
E06000052,Cornwall,95.7,.4,.1,2,.2,.1,.3,.2,0,.1,.2,.1,.1,0,59.8108489440569,.324269688674797,.10445767491494,.0730827977372514,.160631856209126,.0197267191835768,4.43531796653221,.95759131122563,.804474395657867,.454090288254336,.241981088651876,1.60192292781267,.88225403129597,2.1
E06000053,Isles of Scilly,94.7,.5,0,3.6,.1,.1,.4,0,0,0,0,0,0,0,55.2882433045847,.408533817521562,.0453926463912846,.181570585565138,.136177939173854,0,6.03722197004085,.817067635043123,1.63413527008625,.5901044030867,.862460281434408,2.26956924502084,2.04266908760781,3.6
E06000024,North Somerset,94.1,.5,.1,2.6,.3,.1,.3,.4,.1,.1,.3,.2,.1,.1,60.9899983215347,.273491109070624,.167846529032513,.0775056031120721,.428995981556628,.0468982948767315,5.80403424069192,1.02435749336019,1.38769586208939,.448248965769181,.194504507172971,2.47600934574661,1.29735493616895,3.1
E06000026,Plymouth,92.9,.4,.1,2.7,.4,.2,.4,.3,.1,.1,.5,.4,.1,.2,58.0835777583625,.343625187219171,.221152646030954,.0655267099350974,.81050299550674,.034713554667998,7.10145718921618,1.34407763354968,1.68653270094858,.477798926610085,.163036694957564,3.55024795061229,1.99622441337993,3.8
E06000029,Poole,91.9,.5,.1,3.3,.3,.2,.5,.7,.1,.3,.5,.2,.1,.1,60.4443089843882,.364387551220834,.346100443631684,.273629313556165,.701005790917403,.0535067222052897,8.18178739544177,1.53137593552101,1.6580310880829,.602797250160859,.226895594161672,3.77129551049608,1.75962613024484,4.4
E06000025,South Gloucestershire,91.9,.5,.1,2.5,.6,.2,.4,1,.3,.1,.5,.4,.4,.1,59.5599904097546,.269440226512462,.639730255321254,.0551819672942188,.828110074704967,.237092176719299,6.58263785026278,.967396971461409,1.30914460339388,.57693698219335,.187999254092028,3.03276779051357,1.73766112183037,3.7
E06000030,Swindon,84.6,.9,.1,4.2,.7,.3,.6,3.3,.6,.4,.5,.8,.4,.1,57.510661898296,.578037445734285,1.24165694505537,.0721949167128842,1.69156036642506,.587121574327296,12.8808162328597,1.69634148673717,2.02958557249135,.943315037579606,.189810476390828,6.56596625040504,3.3391344259787,8.2
E06000027,Torbay,94.8,.5,0,2.2,.3,.1,.3,.3,.1,.1,.2,.1,.1,.1,63.3205812506204,.29703953145641,.0977405142067365,.083232156629174,.397834436732107,.0313075084568453,5.40779938759459,1.06140089646378,1.18052214815324,.420742369749311,.204644201620354,2.15301958436402,1.03543857237761,2.7
E06000054,Wiltshire,93.4,.5,.2,2.6,.4,.1,.4,.3,0,.1,.3,.3,.2,.1,64.0473819538368,.34417524273803,.277718209439447,.0815319513950669,.440357466649398,.06433380539767,7.87144279705551,2.01133379053507,1.23720489786212,.725719296532132,.415303377418622,2.58908373221024,1.54146345606298,3.4
E07000040,East Devon,96.2,.4,.1,1.7,.2,.1,.3,.2,0,.1,.2,.1,0,0,65.6318654355753,.264991657670036,.0415229093215157,.107204602248277,.172886295175038,.00981450583963098,4.9321666654084,1.05392693477883,.690790218712488,.46203673645032,.263481733694708,1.4051104790396,.865941399850518,2.1
E07000041,Exeter,88.3,.5,.1,4.1,.3,.2,.7,.8,.1,.2,1.7,.4,.1,.6,53.9053942754282,.579929185806594,.315861869868306,.131609112445127,1.57506389410136,.135854567685293,11.0500708991025,1.71091846178666,1.9197948596028,.723425572924185,.320956416156504,6.519365235923,4.74641895850492,7.3
E07000042,Mid Devon,95.9,.4,.1,2.3,.2,.1,.2,.1,0,0,.2,.1,0,0,62.087459807074,.288102893890675,.123472668810289,.0591639871382637,.144051446945338,.00643086816720257,4.91189710610932,.920900321543408,1.26302250803859,.457877813504823,.189067524115756,1.96955774839199,1.18713826366559,2.5
E07000043,North Devon,95.9,.3,0,1.7,.3,.1,.3,.2,.1,.1,.2,.1,.1,.1,61.3086786168021,.302134156106206,.107828797762286,.0555158166696916,.299998932388141,.0608538759648542,4.46902324191017,.975797239155732,.80177650613343,.383272657392678,.193237746484888,1.65120614156032,.911740527613781,2.2
E07000044,South Hams,95.8,.4,.1,2,.2,.1,.3,.1,0,.1,.1,.1,0,.1,61.5600192446476,.562905941784941,.067356266538369,.13110416165504,.241760885253789,.00601395236949723,5.38609574212172,1.2942025499158,.601395236949723,.617031513110416,.313928313687756,1.33945656333716,.828722636516719,2.2
E07000045,Teignbridge,96.2,.4,.1,1.7,.2,.1,.3,.1,0,.1,.3,0,0,0,62.2194493640316,.333279665110288,.0595717275800998,.0764772178393173,.185960392851393,.00885525680244727,4.66189019481565,.978908388343262,.697150217356303,.459668330381581,.219771373369828,1.4477389431837,.78731283207213,1.9
E07000046,Torridge,97.1,.3,.1,1.2,.2,.1,.2,.1,0,0,.2,0,.1,0,62.8299315465468,.236532527138583,.0469932173123013,.0579583013518382,.144112533091057,.00783220288538354,3.43207130437507,.745625714688513,.505960306395777,.344616926956876,.159776938861824,1.04775435084434,.615611146791146,1.4
E07000047,West Devon,96.4,.4,0,1.6,.2,.1,.2,.1,0,0,.2,0,0,.1,63.6360241256326,.283830971187422,.0634885067129759,.0914981420275241,.168057811887289,.0130711631467892,4.75416876738932,.969133381883368,.711444736989524,.535917689018356,.257688644893843,1.35594522442238,.883237166918753,2.1
E07000048,Christchurch,95.1,.6,.1,1.7,.2,.1,.4,.2,0,.1,.4,.1,.1,0,67.1322667113419,.328782040542804,.1068018093483,.20103869994974,.305746356173563,.0104707656223823,5.66259004858435,1.1475959122131,.569609649857598,.494220137376445,.253392528061652,1.70526632690364,.820908024794773,2.3
E07000049,East Dorset,96.2,.4,.2,1.4,.2,.1,.3,.2,0,.2,.2,.1,0,0,66.8276621618521,.178968864006608,.118165339696671,.169790973544731,.403827180322603,.013766835692816,4.89755179771929,1.15297248927334,.426771906477296,.50134226648005,.22371108000826,1.04571011833345,.521992520019274,1.7
E07000050,North Dorset,94.7,.4,.1,2.4,.2,.1,.3,.2,0,.1,.2,.2,.1,0,66.5339807240861,.382018867649418,.322237289124127,.134144029861628,.271204234285464,.0145808728110465,6.84717787206742,1.61118644562063,1.28311680737209,.519079072073254,.287243194377615,2.45837473278536,1.40413805170377,3
E07000051,Purbeck,96.2,.5,.2,1.7,.2,.1,.2,.1,0,.1,.1,.1,0,0,65.014564294132,.246814755519979,.0111177817801792,.0800480288172904,.153425388566473,.00444711271207169,5.40768905787917,1.71436195050364,.627042892402108,.491405954683921,.233473417383764,1.33031612151135,.824939408089298,2.1
E07000052,West Dorset,95.7,.5,.1,1.7,.2,.1,.3,.2,.1,.1,.2,.1,0,0,65.2734123146357,.336476466795616,.121897163120567,.0866376531270148,.2589055448098,.0130963894261767,5.60223243068988,1.23509026434558,.481544165054803,.634671179883946,.332446808510638,1.47936028780846,.994318181818182,2.2
E07000053,Weymouth and Portland,94.9,.5,.1,2,.4,.1,.3,.1,0,.1,.3,.2,.2,0,61.0216827535409,.398974941304648,.075191431245876,.0936056593060905,.472631853545506,.0705878742308224,5.36314392253748,1.16623444381359,1.04500744241717,.541685208771311,.185676799607163,2.11579880907133,1.10945724062793,2.5
E07000078,Cheltenham,88.3,.9,.1,5,.4,.2,.6,1.4,.2,.3,.7,.5,.1,.1,58.7175543497045,.436352953375039,.810493208447102,.13825044067328,.939238931324094,.127017592368576,11.1818684547057,1.77479003214323,2.49801264991532,1.1016831991152,.377596516088895,5.29673909152736,3.3378840770055,6.7
E07000079,Cotswold,94.5,.6,.1,2.7,.2,.1,.3,.3,0,0,.3,.2,.1,0,68.6803971959798,.261821165285168,.137546602960872,.148405545299888,.19787406039985,.00844584404145703,7.06434526610441,1.43458693789892,.936282139452951,.889226722650547,.529675076314234,1.99647607702998,1.45751137172573,3.4
E07000080,Forest of Dean,96.7,.3,.1,1.4,.2,.1,.2,.2,0,0,.2,.1,.1,0,65.7776259440466,.244018496602042,.0695452715315821,.0561242542184698,.11468869340296,.0695452715315821,3.85671233879528,.823562426031893,.63444809116531,.34528617269189,.22937738680592,1.19305038720708,.834543258378985,1.7
E07000081,Gloucester,84.6,.7,.1,3.8,1.8,.3,.5,2.6,.5,.4,.4,.9,1.5,.1,62.3570113733482,.255571625797121,.598251265531523,.0410886858194727,3.19259088817303,.110117677996187,10.4735060153836,1.23019525343501,2.56229044770232,1.18006705673526,.158602327263165,5.71484900695177,2.37246071921636,5.8
E07000082,Stroud,94.9,.5,.1,2.4,.3,.1,.4,.2,0,0,.2,.1,.1,0,61.9982443540021,.324528502646769,.108176167548923,.0948758190797932,.211032195710194,.0354675959176797,5.43008893499676,1.31673449844386,.844128782840777,.644623555803829,.297041115810568,1.67966461628588,.854769061616081,2.6
E07000083,Tewkesbury,94,.6,.4,2.6,.4,.1,.3,.5,.1,.1,.2,.2,.1,0,66.5731056954224,.211122365546783,.320954810050889,.0646791062079738,.33315841499579,.0781030716473646,6.44594413189656,1.45833079091564,1.32653185751071,.617502410211977,.305090123622518,2.2792994153376,1.44368646498176,3.2
E07000187,Mendip,94.2,.5,.2,3,.2,.1,.3,.2,0,.1,.2,.1,.1,0,61.9359620787159,.466695339452228,.103405045800199,.0741222009718244,.247074003239415,.0128112446124141,6.29032110469532,1.52453810887728,1.20425699356692,.631411341611838,.296488803887298,2.37345512656851,1.52362301997639,3.4
E07000188,Sedgemoor,95.3,.4,.1,2.6,.2,.1,.2,.1,0,.1,.1,.1,0,0,64.6394037770098,.22340908297553,.0645791880476141,.0392711278667923,.297587880057249,.0418892030579118,4.95950710371068,.908472091318463,1.60226201696513,.329877474081056,.17104757915314,2.4232356154242,1.22438649771355,2.8
E07000189,South Somerset,95,.3,.1,2.7,.2,.1,.2,.2,.1,.1,.2,.1,.1,0,65.9476690460981,.233188417481689,.0837245647873086,.0769025632120464,.258615877898575,.00930272942081207,5.97235228816135,1.27323356672848,1.50704216617155,.476919928306965,.225746233945039,2.63119080141339,1.43510105865061,3
E07000190,Taunton Deane,93.5,.5,.2,3.1,.2,.2,.3,.3,.1,.1,.4,.2,.1,.1,62.0935319048527,.323994663617305,.162451105847332,.0626208173377985,.3621116828664,.0127056730830316,7.08159764763538,1.16529173132947,1.83687730857542,.509134471398622,.253205913583272,3.36165253839069,1.77516403931498,3.8
E07000191,West Somerset,95.8,.4,0,2.4,.2,.1,.2,.1,0,.1,.1,0,0,0,65.4765681326604,.325883201153569,.0144196106705119,.0519105984138428,.124008651766402,.0259552992069214,5.10742609949531,.853640951694304,1.62941600576784,.421052631578947,.219178082191781,2.14439942027271,1.4534967555876,2.7
W06000001,Anglesey,96.6,.7,.1,.9,.3,.1,.3,.2,0,.1,.2,.1,0,.2,65.0886725638342,.236555748304684,.0645152040830956,.0573468480738627,.358417800461642,.0616478616794024,3.45084658284469,.744075353758369,.326877034021018,.28816791157116,.121862052156958,1.06523448511194,.645152040830956,1.6
W06000002,Gwynedd,94.4,.5,.1,1.5,.2,.1,.3,.4,.2,.1,.7,.2,.1,.6,59.4901291497776,.349541329569884,.195283653609466,.0451285754139521,1.13067594400775,.032000262566257,4.8533731558823,.786878251308729,.612107586523787,.320823145215551,.153437156407437,2.6437103634465,2.04883732379343,3.2
W06000003,Conwy,95.4,.7,.1,1.5,.3,.1,.2,.3,.1,.1,.3,.1,0,.2,64.659631339605,.301142083521366,.178775991946402,.0538063665081404,.505953414100739,.0147533585586837,4.30017009754573,.795813517547818,.643072864234387,.348873537681813,.148401430207936,1.65944649314382,.809699031485403,2.2
W06000004,Denbighshire,95.6,.6,0,1.2,.3,.1,.3,.3,.2,.1,.4,.1,0,0,64.1485480188619,.283781765421299,.178163739944951,.0341391597499307,.500352060084921,.00853478993748266,4.14150681716346,.628373909147161,.600635841850342,.258177395608851,.162161008812171,1.7342892175815,.838543111357672,2
W06000005,Flintshire,95.9,.5,.1,2.1,.2,.1,.2,.2,.1,.1,.2,.1,0,0,66.4223046962087,.225564895807378,.103602481213854,.0458998334491758,.316053138892896,.0190156452860871,4.21491613444717,.809148492518327,1.44125477030412,.23343343868438,.109503888371605,2.07091329794474,1.03209054070004,2.5
W06000006,Wrexham,93.1,.4,.1,3.4,.2,.1,.2,.6,.1,.2,.3,.4,0,.1,63.4629646109578,.260300792026342,.373765239832696,.0430126664886832,.637774020349441,.0645189997330248,6.27984930734775,1.02340482335143,2.34789831212364,.19948978078372,.12903799946605,4.07340158392892,2.00972976179882,4.5
W06000023,Powys,96.1,.4,.1,1.8,.2,.1,.2,.1,0,.1,.1,0,.1,0,61.7555047527373,.426392732523162,.243652990013235,.0601612321020335,.176723619299723,.0368487546624955,4.20527012393214,.804656479364697,.939267236192997,.358711346408374,.219588497172422,1.77172826785866,1.08139814703405,2.3
W06000008,Ceredigion,93.1,.6,.1,2.9,.3,.1,.3,.5,.1,.1,.4,.2,.1,.3,57.9291904849714,.467585153183531,.259476831484945,.0842970417006928,.686230605094702,.0395142382971998,6.0193356339401,1.14723005189537,1.41329258976318,.508416532757304,.183082637443692,2.97371592617168,2.32343721187535,4.1
W06000009,Pembrokeshire,95.6,.7,.4,1.4,.2,.1,.2,.3,.1,.1,.2,.1,0,0,63.0207695260497,.344661423239327,.187848642997738,.0408366615212473,.347111622930602,.0294023962952981,4.56962242422757,1.09850619492155,.581514060062562,.351195289082727,.135577716250541,1.45280086492331,1.03725120263968,2.3
W06000010,Carmarthenshire,95.5,.4,.2,2,.2,.1,.2,.3,.1,.1,.2,.1,.1,.1,61.7781332810961,.228537847499959,.190992343982109,.0446192940357063,.340086082589225,.068017216517845,4.12728469830283,.691054919821305,1.28742987424977,.256833009571383,.116445474678551,2.11323898627577,1.18513198060693,2.4
W06000011,Swansea,91.5,.5,0,2,.2,.1,.3,.6,.2,.8,.9,.7,.1,.7,54.9951259920593,.358124531948808,.326328428644942,.0665207950699305,2.26547236040046,.1163067989273,7.20976642415165,.925852323834945,.899495027675161,.35310409458504,.147684532450852,4.17728364084705,2.47423888077716,4.3
W06000012,Neath Port Talbot,96.9,.3,.1,.7,.3,.1,.2,.2,.1,.2,.2,.1,.1,0,57.6817440563042,.2231568105742,.102995451034246,.027894601321775,.409836065573771,.0808228192143736,2.5720252911052,.439161159271021,.33115898492261,.238892226704432,.0843990501530627,.980203728618105,.406259834635081,1.2
W06000013,Bridgend,96,.3,0,1.4,.2,.1,.2,.2,.1,.1,.3,.1,.1,.1,55.0553966862579,.256506056991766,.193996177556798,.0237106439236086,.380088807139059,.0330512006207878,3.58533676299415,.588455071922287,.859331216140482,.222736352009657,.135078819928437,1.59203240551488,.747244535774332,1.8
W06000014,The Vale of Glamorgan,94.4,.5,0,1.6,.5,.2,.3,.4,.2,.1,.4,.1,.2,.1,58.0863728470111,.281788247213779,.212924265450861,.0712386018237082,.621358915906788,.0593655015197568,4.87192882472138,1.08282674772036,.498670212765957,.535872593718338,.193927304964539,1.63254601780065,.872277102330294,2.2
W06000015,Cardiff,80.3,.7,.2,3.5,1.1,.5,.7,2.3,1.8,1.4,1.2,1.5,.4,1.4,51.3574503741801,.488312288711029,1.36843017712156,.231731630500737,6.83521627322373,.380536854575399,13.2818053107573,1.6640180299922,1.61634256985177,.701840561703603,.21121673553122,8.28956911936871,4.45866682076916,7.5
W06000016,"Rhondda, Cynon, Taff",96.3,.2,0,.8,.2,.1,.2,.3,.1,0,.5,.5,0,.1,50.5046713024188,.220980333603515,.171067787210443,.0371144575743356,.452625741222644,.078068341794292,3.14363721684229,.491020007678853,.385222473443966,.165948551682949,.0703894885030502,1.35798364035379,1.0861311377501,1.9
W06000024,Merthyr Tydfil,94.6,.2,.1,2.7,.3,.1,.3,.3,.1,.1,.2,.2,0,.1,56.032107751437,.210877181048264,.136049794224686,.00680248971123431,.33502261827829,.0884323662460461,4.49134383184245,.838406856909629,1.87748716030067,.164960375497432,.0612224074011088,3.11180968864242,1.85537906873916,3
W06000018,Caerphilly,97.3,.2,0,.8,.3,.1,.2,.2,.1,0,.3,.1,.1,0,50.7080299318815,.155475767032426,.0973121707325258,.0385893090835878,.218672751473664,.0850083330537007,2.35227005805174,.548639307405792,.389807948279141,.189590953323714,.0755008221200631,.922243155862582,.388689417581066,1.1
W06000019,Blaenau Gwent,97.3,.1,.1,.9,.2,.1,.2,.3,.1,0,.2,.1,0,0,49.853897499069,.160426275532128,.103131177127797,.0114590196808663,.256395565359384,.0558627209442232,2.15143094508265,.366688629787722,.610192798006131,.0644569857048729,.0587274758644398,1.13737601710519,.479846449136276,1.1
